timestamp,open,high,low,close,volume
2025-07-25 00:00:00,4111.46,4355.48,3600.0,4330.84,133756.79
2025-07-25 01:00:00,4330.84,4395.0,4167.97,4260.84,41116.72
2025-07-25 02:00:00,4260.84,4313.34,4167.97,4251.32,37369.84
2025-07-25 03:00:00,4251.32,4365.84,4167.97,4348.45,31892.6
2025-07-25 04:00:00,4348.45,4482.5,4348.45,4443.88,9353.04
2025-07-25 05:00:00,4443.88,4540.84,4348.45,4453.15,9439.2
2025-07-25 06:00:00,4453.15,4533.34,4348.45,4441.67,9627.63
2025-07-25 07:00:00,4441.67,4645.84,4348.45,4529.17,9430.09
2025-07-25 08:00:00,4529.17,5199.99,4336.67,4675.09,2225735.25
2025-07-25 09:00:00,4675.09,4780.0,4675.09,4675.09,8983.58
2025-07-25 10:00:00,4675.09,4881.17,4675.09,4844.17,2246.81
2025-07-25 11:00:00,4844.17,5165.0,4771.62,5095.0,126.31
2025-07-25 12:00:00,5095.0,5200.0,5019.17,5147.5,39.69
2025-07-25 13:00:00,5147.5,5699.98,4932.16,5427.5,5975.78
2025-07-25 14:00:00,5427.5,6205.45,5363.34,6205.45,166.87
2025-07-25 15:00:00,6205.45,6891.67,6150.84,6789.53,82.43
2025-07-25 16:00:00,6789.53,6891.67,6098.34,6185.84,98.18
2025-07-25 17:00:00,6185.84,6226.67,6040.0,6150.84,37.87
2025-07-25 18:00:00,6150.84,6203.34,5285.03,5480.06,18362.43
2025-07-25 19:00:00,5480.06,5736.67,5468.81,5589.6,23172.99
2025-07-25 20:00:00,5589.6,5736.67,5468.81,5719.59,22918.14
2025-07-25 21:00:00,5719.59,5841.67,5468.81,5601.5,16319.87
2025-07-25 22:00:00,5601.5,5631.67,5468.81,5578.18,23885.23
2025-07-25 23:00:00,5578.18,5613.02,5468.81,5595.55,23796.37
2025-07-26 00:00:00,5595.55,5812.58,5468.81,5702.01,23779.95
2025-07-26 01:00:00,5702.01,12442.0,5684.17,12442.0,135333.3
2025-07-26 02:00:00,12442.0,31772.8,12442.0,31772.8,920.29
2025-07-26 03:00:00,31772.8,33807.4,31749.86,33807.4,124.55
2025-07-26 04:00:00,33807.4,33807.4,33807.4,33807.4,2.22
2025-07-26 05:00:00,33807.4,33807.4,33807.4,33807.4,11.24
2025-07-26 06:00:00,33807.4,33807.4,33807.4,33807.4,41.01
2025-07-26 07:00:00,33807.4,33807.4,33807.4,33807.4,0.33
2025-07-26 08:00:00,33807.4,34483.54,5275.84,5643.34,3849.05
2025-07-26 09:00:00,5643.34,8230.7,5643.34,8096.78,79.01
2025-07-26 10:00:00,8096.78,10000.0,8071.15,9847.29,17.58
2025-07-26 11:00:00,9847.29,10301.88,9500.0,10129.81,9.81
2025-07-26 12:00:00,10129.81,10615.8,9819.06,10238.6,17.34
2025-07-26 13:00:00,10238.6,17794.7,9939.76,17794.7,60.24
2025-07-26 14:00:00,17794.7,19942.3,17794.7,19902.49,49.88
2025-07-26 15:00:00,19902.49,20002.2,19580.9,19763.7,9.0
2025-07-26 16:00:00,19763.7,19942.3,6244.17,7615.0,303.4
2025-07-26 17:00:00,7615.0,8934.45,7609.17,8822.02,72.94
2025-07-26 18:00:00,8822.02,9821.36,8420.91,9762.63,34.86
2025-07-26 19:00:00,9762.63,10301.88,9577.64,10136.9,8.0
2025-07-26 20:00:00,10136.9,10803.99,9819.06,10537.09,8.73
2025-07-26 21:00:00,10537.09,11026.11,9321.5,9990.48,9.16
2025-07-26 22:00:00,9990.48,11146.82,9507.93,10949.62,9.99
2025-07-26 23:00:00,10949.62,11413.1,10784.7,11310.2,7.37
2025-07-27 00:00:00,11310.2,11871.05,11146.82,11647.08,21.86
2025-07-27 01:00:00,11647.08,12383.67,11187.3,12383.67,48.73
2025-07-27 02:00:00,12383.67,20515.76,11750.35,20324.6,2081.74
2025-07-27 03:00:00,20324.6,24330.8,20163.8,24133.7,38.71
2025-07-27 04:00:00,24133.7,27071.6,17001.66,17001.66,43.37
2025-07-27 05:00:00,17001.66,26943.09,14996.44,23341.71,44.04
2025-07-27 06:00:00,23341.71,37849.97,23341.71,37849.97,5792020.97
2025-07-27 07:00:00,37849.97,85904.13,37627.97,84831.59,18100217.7
2025-07-27 08:00:00,84831.59,105217.25,84831.59,105217.25,259.25
2025-07-27 09:00:00,105217.25,128286.5,105217.25,128286.5,78.5
2025-07-27 10:00:00,128286.5,199999.98,128286.5,184311.16,4135.49
2025-07-27 11:00:00,184311.16,184311.16,16059.16,16331.01,0.21
2025-07-27 12:00:00,16331.01,16657.63,10301.88,11871.05,18.41
2025-07-27 13:00:00,11871.05,11933.74,3501.62,4225.84,2391.84
2025-07-27 14:00:00,4225.84,4623.79,3736.07,4435.84,626.4
2025-07-27 15:00:00,4435.84,5240.83,4196.67,5065.84,262.36
2025-07-27 16:00:00,5065.84,5246.67,4493.71,5246.67,74.76
2025-07-27 17:00:00,5246.67,6629.17,5246.67,6629.17,50.66
2025-07-27 18:00:00,6629.17,7714.17,6617.5,6938.34,259.86
2025-07-27 19:00:00,6938.34,7224.17,6708.19,6804.17,641.34
2025-07-27 20:00:00,6804.17,7078.34,6705.0,7066.67,21.53
2025-07-27 21:00:00,7066.67,7072.5,6220.84,6705.0,47.48
2025-07-27 22:00:00,6705.0,7200.83,6110.0,6390.0,85.69
2025-07-27 23:00:00,6390.0,6909.17,6390.0,6891.67,28.94
2025-07-28 00:00:00,6891.67,7031.67,6868.34,6903.34,13.33
2025-07-28 01:00:00,6903.34,7002.5,5940.84,6028.34,43.13
2025-07-28 02:00:00,6028.34,6255.84,5958.34,6220.83,19.58
2025-07-28 03:00:00,6220.83,6296.67,6209.17,6238.34,9.28
2025-07-28 04:00:00,6238.34,6355.0,6220.84,6296.67,15.94
2025-07-28 05:00:00,6296.67,6372.5,5497.5,5497.5,36.93
2025-07-28 06:00:00,5497.5,6559.17,3562.28,3562.28,215.9
2025-07-28 07:00:00,3562.28,4243.34,3310.0,4220.0,137.28
2025-07-28 08:00:00,4220.0,4715.84,4015.85,4645.84,109.96
2025-07-28 09:00:00,4645.84,5322.5,4634.18,5261.36,70.06
2025-07-28 10:00:00,5261.36,5413.34,5261.36,5375.0,35.62
2025-07-28 11:00:00,5375.0,5515.0,5363.34,5509.18,13.61
2025-07-28 12:00:00,5509.18,12957.4,5509.18,12957.4,95.76
2025-07-28 13:00:00,12957.4,14194.3,12737.56,14123.69,18.54
2025-07-28 14:00:00,14123.69,24300.0,14123.69,24262.72,694.34
2025-07-28 15:00:00,24262.72,32654.34,24262.72,32654.34,145.8
2025-07-28 16:00:00,32654.34,190149.29,6273.34,6675.84,362395.63
2025-07-28 17:00:00,6675.84,8064.1,6500.84,7994.17,83.9
2025-07-28 18:00:00,7994.17,8450.0,7037.5,7428.34,86.1
2025-07-28 19:00:00,7428.34,7714.17,7428.34,7545.0,34.19
2025-07-28 20:00:00,7545.0,7585.84,7533.34,7585.84,2.46
2025-07-28 21:00:00,7585.84,7661.67,7206.67,7317.5,22.85
2025-07-28 22:00:00,7317.5,7387.5,7300.0,7335.0,6.92
2025-07-28 23:00:00,7335.0,7364.17,7317.5,7318.73,5.16
2025-07-29 00:00:00,7318.73,8135.46,7317.51,8135.46,44.36
2025-07-29 01:00:00,8135.46,8326.91,7959.17,8107.78,6.21
2025-07-29 02:00:00,8107.78,8420.91,8000.0,8202.3,1.95
2025-07-29 03:00:00,8202.3,8394.87,7935.84,8394.87,23.36
2025-07-29 04:00:00,8394.87,8939.54,8394.87,8635.0,5.77
2025-07-29 05:00:00,8635.0,8940.4,8394.87,8611.22,6.22
2025-07-29 06:00:00,8611.22,8872.89,8587.43,8730.16,15.87
2025-07-29 07:00:00,8730.16,9250.0,8611.22,9250.0,20.42
2025-07-29 08:00:00,9250.0,9950.0,8911.25,9360.33,39.91
2025-07-29 09:00:00,9360.33,9630.64,7900.84,8500.0,18.3
2025-07-29 10:00:00,8500.0,10752.69,7970.84,10294.17,215.66
2025-07-29 11:00:00,10294.17,10602.3,10060.47,10597.4,11.21
2025-07-29 12:00:00,10597.4,10602.3,2038.34,2038.34,362540.99
2025-07-29 13:00:00,2038.34,2038.34,887.64,887.64,83.99
2025-07-29 14:00:00,887.64,7364.17,815.01,7364.17,452683.86
2025-07-29 15:00:00,7364.17,13440.22,7358.34,13440.22,59.22
2025-07-29 16:00:00,13440.22,13440.22,12474.58,13440.22,3.0
2025-07-29 17:00:00,13440.22,13551.33,7959.17,13440.22,468.2
2025-07-29 18:00:00,13440.22,13551.31,10784.7,10784.7,1.68
2025-07-29 19:00:00,10784.7,11267.51,10301.3,10905.4,1.22
2025-07-29 20:00:00,10905.4,12957.4,7346.67,12957.4,630.65
2025-07-29 21:00:00,12957.4,16711.18,12112.46,13355.28,21.98
2025-07-29 22:00:00,13355.28,13440.22,12233.17,13198.8,1.52
2025-07-29 23:00:00,13198.8,16611.76,11824.18,16611.76,37.35
2025-07-30 00:00:00,16611.76,17282.86,12474.58,13198.81,30.69
2025-07-30 01:00:00,13198.81,13198.81,12112.46,12112.46,1.21
2025-07-30 02:00:00,12112.46,12836.69,11824.18,12466.54,14.13
2025-07-30 03:00:00,12466.54,13440.22,2795.45,4355.48,6920.8
2025-07-30 04:00:00,4355.48,10108.81,4355.48,10108.81,131.59
2025-07-30 05:00:00,10108.81,12353.86,10108.81,12353.86,0.52
2025-07-30 06:00:00,12353.86,13198.81,11871.05,13196.81,40.07
2025-07-30 07:00:00,13196.81,13444.62,9999.99,13440.22,14537.14
2025-07-30 08:00:00,13440.22,13440.22,9667.3,13440.22,41273.6
2025-07-30 09:00:00,13440.22,13587.2,8290.38,13587.2,65217.82
2025-07-30 10:00:00,13587.2,20841.35,12797.8,20841.35,51.55
2025-07-30 11:00:00,20841.35,26431.8,18876.67,26431.8,39.34
2025-07-30 12:00:00,26431.8,36285.11,17439.14,17439.14,144.82
2025-07-30 13:00:00,17439.14,17439.14,16379.6,16734.03,3.21
2025-07-30 14:00:00,16734.03,19633.14,16734.03,19461.74,212.36
2025-07-30 15:00:00,19461.74,20000.0,17262.42,17262.42,53.3
2025-07-30 16:00:00,17262.42,17607.66,17262.42,17262.42,116.16
2025-07-30 17:00:00,17262.42,17607.66,17262.42,17607.66,0.03
2025-07-30 18:00:00,17607.66,18338.0,17262.42,18106.65,0.45
2025-07-30 19:00:00,18106.65,18735.17,18083.2,18734.48,0.64
2025-07-30 20:00:00,18734.48,19063.39,18301.4,18977.12,0.37
2025-07-30 21:00:00,18977.12,20000.0,18896.2,19282.6,0.72
2025-07-30 22:00:00,19282.6,20000.0,19059.24,19760.76,1.2
2025-07-30 23:00:00,19760.76,19972.27,19529.9,19667.0,0.78
2025-07-31 00:00:00,19667.0,20000.0,18099.55,19525.03,329.74
2025-07-31 01:00:00,19525.03,20474.12,18429.9,20474.12,224.22
2025-07-31 02:00:00,20474.12,21404.79,19471.58,21404.79,3049.06
2025-07-31 03:00:00,21404.79,21512.61,19471.58,20184.8,521.9
2025-07-31 04:00:00,20184.8,20346.8,19471.58,19471.58,1.26
2025-07-31 05:00:00,19471.58,19861.01,18429.9,18429.9,1807.09
2025-07-31 06:00:00,18429.9,18429.9,3755.66,3994.45,26813.28
2025-07-31 07:00:00,3994.45,4051.95,3773.34,4017.6,32960.43
2025-07-31 08:00:00,4017.6,4074.17,3791.35,3859.61,33630.94
2025-07-31 09:00:00,3859.61,4086.72,3642.5,3671.45,33167.32
2025-07-31 10:00:00,3671.45,6915.0,3398.21,6912.88,1202059.68
2025-07-31 11:00:00,6912.88,14578.22,6912.88,14292.38,15082.55
2025-07-31 12:00:00,14292.38,28571.43,14292.38,28571.43,1418.71
2025-07-31 13:00:00,28571.43,70575.89,28571.43,70575.89,1334865.02
2025-07-31 14:00:00,70575.89,198330.09,70575.89,189724.1,2535569.23
2025-07-31 15:00:00,189724.1,189724.1,162359.06,162359.06,0.03
2025-07-31 16:00:00,162359.06,162359.06,162359.06,162359.06,0.0
2025-07-31 17:00:00,162359.06,162359.06,162359.06,162359.06,0.0
2025-07-31 18:00:00,162359.06,162359.06,162359.06,162359.06,0.0
2025-07-31 19:00:00,162359.06,162359.06,162359.06,162359.06,0.0
2025-07-31 20:00:00,162359.06,162359.06,162359.06,162359.06,0.0
2025-07-31 21:00:00,162359.06,162359.06,162359.06,162359.06,0.0
2025-07-31 22:00:00,162359.06,162359.06,162359.06,162359.06,0.0
2025-07-31 23:00:00,162359.06,162359.06,162359.06,162359.06,0.0
2025-08-01 00:00:00,162359.06,162359.06,16236.1,17665.72,7243.4
2025-08-01 01:00:00,17665.72,18508.71,16351.63,16676.9,3.91
2025-08-01 02:00:00,16676.9,18796.0,7720.0,8156.09,39.32
2025-08-01 03:00:00,8156.09,8420.91,3835.63,4392.22,1287.85
2025-08-01 04:00:00,4392.22,5430.32,4391.81,5430.1,39.25
2025-08-01 05:00:00,5430.1,5660.84,5427.49,5654.94,8.05
2025-08-01 06:00:00,5654.94,5666.67,5631.67,5647.52,3.02
2025-08-01 07:00:00,5647.52,5666.67,5642.46,5666.67,1.61
2025-08-01 08:00:00,5666.67,6600.0,3614.73,3617.57,427.2
2025-08-01 09:00:00,3617.57,3711.37,3563.11,3695.0,2104.84
2025-08-01 10:00:00,3695.0,3795.7,3243.98,3616.5,4735.76
2025-08-01 11:00:00,3616.5,3859.72,3546.69,3642.74,387878.52
2025-08-01 12:00:00,3642.74,3714.87,3635.44,3666.99,2407.88
2025-08-01 13:00:00,3666.99,3675.85,3578.34,3630.84,32733.85
2025-08-01 14:00:00,3630.84,4657.5,3152.5,4651.67,157312.86
2025-08-01 15:00:00,4651.67,5493.88,3540.48,3617.52,385998.21
2025-08-01 16:00:00,3617.52,3783.77,3536.63,3683.34,12888.79
2025-08-01 17:00:00,3683.34,3684.17,3506.69,3569.16,12198.29
2025-08-01 18:00:00,3569.16,3636.8,3484.39,3551.73,5104.84
2025-08-01 19:00:00,3551.73,3614.56,3473.34,3520.16,4373.99
2025-08-01 20:00:00,3520.16,3597.25,3495.89,3540.11,3318.81
2025-08-01 21:00:00,3540.11,3568.7,3531.67,3533.34,2244.47
2025-08-01 22:00:00,3533.34,3544.19,3409.8,3471.95,3534.09
2025-08-01 23:00:00,3471.95,3492.71,3450.3,3489.44,2418.44
2025-08-02 00:00:00,3489.44,3555.0,3479.17,3515.1,2815.63
2025-08-02 01:00:00,3515.1,3531.67,3497.29,3519.19,1723.74
2025-08-02 02:00:00,3519.19,3549.18,3514.17,3523.76,2007.57
2025-08-02 03:00:00,3523.76,3557.25,3519.86,3549.17,9160.04
2025-08-02 04:00:00,3549.17,3601.67,3514.17,3549.17,57835.49
2025-08-02 05:00:00,3549.17,5775.34,3447.7,3447.71,25605.28
2025-08-02 06:00:00,3447.71,3447.71,3134.05,3135.18,3174.55
2025-08-02 07:00:00,3135.18,3135.18,3051.25,3111.67,1163.79
2025-08-02 08:00:00,3111.67,3683.34,3111.67,3683.34,557.59
2025-08-02 09:00:00,3683.34,3700.0,3683.34,3700.0,0.57
2025-08-02 10:00:00,3700.0,3823.34,3689.17,3822.22,6.01
2025-08-02 11:00:00,3822.22,3863.13,3759.17,3863.13,15.61
2025-08-02 12:00:00,3863.13,3934.17,3846.67,3856.58,7.12
2025-08-02 13:00:00,3856.58,4162.42,3856.58,4159.55,19.59
2025-08-02 14:00:00,4159.55,5205.84,4138.34,5022.78,179.11
2025-08-02 15:00:00,5022.78,5334.17,4920.0,5334.17,25.79
2025-08-02 16:00:00,5334.17,5334.17,4336.67,4336.67,40.04
2025-08-02 17:00:00,4336.67,5618.0,4336.67,5615.67,66.37
2025-08-02 18:00:00,5615.67,5775.33,5615.06,5768.15,16.0
2025-08-02 19:00:00,5768.15,5775.33,5765.84,5765.84,0.44
2025-08-02 20:00:00,5765.84,5775.33,5748.34,5748.34,40.89
2025-08-02 21:00:00,5748.34,5765.48,5748.34,5754.17,0.57
2025-08-02 22:00:00,5754.17,5775.33,5748.34,5751.71,18.15
2025-08-02 23:00:00,5751.71,5760.0,5748.34,5753.73,0.59
2025-08-03 00:00:00,5753.73,5775.33,5748.34,5748.34,41.14
2025-08-03 01:00:00,5748.34,5760.0,5748.34,5760.0,0.03
2025-08-03 02:00:00,5760.0,5763.73,5730.84,5736.67,12755.41
2025-08-03 03:00:00,5736.67,5736.67,5730.84,5730.84,0.43
2025-08-03 04:00:00,5730.84,5736.67,5730.84,5736.67,19.71
2025-08-03 05:00:00,5736.67,5736.67,5730.84,5736.07,9.73
2025-08-03 06:00:00,5736.07,8278.19,3969.17,8261.78,594574.02
2025-08-03 07:00:00,8261.78,13983.2,7965.0,13198.81,34.27
2025-08-03 08:00:00,13198.81,13275.39,3403.34,3750.64,295.17
2025-08-03 09:00:00,3750.64,4984.17,3600.0,4979.54,80.54
2025-08-03 10:00:00,4979.54,5736.67,4966.67,5567.5,83.54
2025-08-03 11:00:00,5567.5,5567.5,5433.34,5497.5,14.76
2025-08-03 12:00:00,5497.5,5666.67,5497.5,5602.5,39.01
2025-08-03 13:00:00,5602.5,5754.17,5287.5,5544.17,243.57
2025-08-03 14:00:00,5544.17,5722.0,5509.17,5585.0,250.26
2025-08-03 15:00:00,5585.0,6121.67,5322.5,5602.5,814.66
2025-08-03 16:00:00,5602.5,5649.17,5428.95,5645.73,8.07
2025-08-03 17:00:00,5645.73,5761.01,5404.17,5730.84,41.58
2025-08-03 18:00:00,5730.84,6471.67,5281.67,6460.0,140.95
2025-08-03 19:00:00,6460.0,6467.0,6390.0,6390.0,2.36
2025-08-03 20:00:00,6390.0,6483.34,6390.0,6471.67,4.03
2025-08-03 21:00:00,6471.67,6483.34,6401.67,6430.84,5.77
2025-08-03 22:00:00,6430.84,6437.1,6430.84,6430.84,0.19
2025-08-03 23:00:00,6430.84,6441.36,6425.0,6436.67,0.23
2025-08-04 00:00:00,6436.67,6565.0,6290.84,6362.23,19.5
2025-08-04 01:00:00,6362.23,6372.5,6285.0,6302.5,6.81
2025-08-04 02:00:00,6302.5,6512.5,6039.18,6226.67,15360.35
2025-08-04 03:00:00,6226.67,6250.0,6215.0,6232.5,3.67
2025-08-04 04:00:00,6232.5,6337.5,6226.67,6308.34,11.15
2025-08-04 05:00:00,6308.34,6744.44,5897.96,6285.0,154483.75
2025-08-04 06:00:00,6285.0,6407.5,6232.5,6337.5,30.03
2025-08-04 07:00:00,6337.5,6460.0,6220.84,6401.67,131.92
2025-08-04 08:00:00,6401.67,6541.67,6220.84,6506.67,34.49
2025-08-04 09:00:00,6506.67,6734.17,6139.17,6734.17,51.71
2025-08-04 10:00:00,6734.17,7037.5,3506.69,4120.84,6556.05
2025-08-04 11:00:00,4120.84,4511.67,4074.17,4380.0,83.78
2025-08-04 12:00:00,4380.0,5415.84,4284.17,5415.84,135.01
2025-08-04 13:00:00,5415.84,5573.34,5246.67,5427.5,70.12
2025-08-04 14:00:00,5427.5,5806.67,5427.5,5748.34,40.93
2025-08-04 15:00:00,5748.34,5818.34,5544.17,5818.34,18.32
2025-08-04 16:00:00,5818.34,5818.34,5561.67,5626.03,30.31
2025-08-04 17:00:00,5626.03,5774.49,4704.17,5089.17,57.26
2025-08-04 18:00:00,5089.17,5176.67,5084.34,5176.67,2.8
2025-08-04 19:00:00,5176.67,5205.84,5118.34,5194.17,7.17
2025-08-04 20:00:00,5194.17,5211.67,5130.0,5182.08,4.77
2025-08-04 21:00:00,5182.08,5217.5,5106.67,5205.84,6.37
2025-08-04 22:00:00,5205.84,5217.5,5130.0,5159.17,10.17
2025-08-04 23:00:00,5159.17,5263.69,5118.34,5241.48,19.09
2025-08-05 00:00:00,5241.48,5243.07,5030.84,5223.34,27.34
2025-08-05 01:00:00,5223.34,6394.99,5159.17,6331.67,209.96
2025-08-05 02:00:00,6331.67,6331.67,3617.16,6040.0,13028.86
2025-08-05 03:00:00,6040.0,6360.84,5000.0,5007.5,22147.01
2025-08-05 04:00:00,5007.5,5118.34,5007.5,5118.34,3.61
2025-08-05 05:00:00,5118.34,5328.34,4997.96,5229.17,104.56
2025-08-05 06:00:00,5229.17,5363.34,4948.98,5287.5,8401.62
2025-08-05 07:00:00,5287.5,5361.29,5010.22,5305.0,7717.58
2025-08-05 08:00:00,5305.0,5363.34,5010.22,5252.5,3583.38
2025-08-05 09:00:00,5252.5,5363.34,4974.44,5095.0,9769.79
2025-08-05 10:00:00,5095.0,5363.34,4974.44,5223.34,548.09
2025-08-05 11:00:00,5223.34,5363.34,4990.0,5217.5,55.26
2025-08-05 12:00:00,5217.5,5270.0,5147.5,5229.17,18.92
2025-08-05 13:00:00,5229.17,5328.34,5106.67,5217.5,21.14
2025-08-05 14:00:00,5217.5,5328.34,5147.5,5275.84,17.16
2025-08-05 15:00:00,5275.84,5293.34,4990.0,5188.34,39.58
2025-08-05 16:00:00,5188.34,5322.5,4974.44,5007.5,52.64
2025-08-05 17:00:00,5007.5,5188.34,4995.84,5147.5,14.8
2025-08-05 18:00:00,5147.5,5223.34,5118.34,5130.0,16.52
2025-08-05 19:00:00,5130.0,5223.34,5119.07,5205.84,19.51
2025-08-05 20:00:00,5205.84,5217.5,5089.17,5153.17,26.13
2025-08-05 21:00:00,5153.17,5644.76,4990.0,5511.59,199.02
2025-08-05 22:00:00,5511.59,7060.84,5452.66,6856.67,1796.0
2025-08-05 23:00:00,6856.67,7142.5,6841.21,6920.84,29.73
2025-08-06 00:00:00,6920.84,6920.84,6629.17,6833.34,19.99
2025-08-06 01:00:00,6833.34,7093.84,4969.97,5240.84,946.75
2025-08-06 02:00:00,5240.84,6051.67,5240.84,6040.0,33.51
2025-08-06 03:00:00,6040.0,6687.5,5099.99,5135.84,47646.26
2025-08-06 04:00:00,5135.84,5620.0,5099.99,5398.34,317.79
2025-08-06 05:00:00,5398.34,5672.5,5147.5,5468.34,349.0
2025-08-06 06:00:00,5468.34,6384.17,5176.67,6022.5,6458.23
2025-08-06 07:00:00,6022.5,6366.67,5946.67,6185.84,342.07
2025-08-06 08:00:00,6185.84,6203.34,4444.44,5130.0,214865.57
2025-08-06 09:00:00,5130.0,5475.17,4444.44,5357.5,44899.94
2025-08-06 10:00:00,5357.5,5700.0,5007.5,5678.34,431.09
2025-08-06 11:00:00,5678.34,6530.0,4791.67,4879.17,954034.61
2025-08-06 12:00:00,4879.17,5730.84,4777.77,5310.84,1012.69
2025-08-06 13:00:00,5310.84,6500.84,4450.0,6390.0,27276.33
2025-08-06 14:00:00,6390.0,7049.17,6308.34,6807.29,1889.63
2025-08-06 15:00:00,6807.29,7807.5,6524.17,7492.5,3135.59
2025-08-06 16:00:00,7492.5,7562.5,6471.67,6973.34,341.22
2025-08-06 17:00:00,6973.34,7655.84,6955.84,7533.34,298.65
2025-08-06 18:00:00,7533.34,8108.06,5777.0,6372.5,1801285.15
2025-08-06 19:00:00,6372.5,6856.67,6115.84,6658.34,305.49
2025-08-06 20:00:00,6658.34,7066.93,6436.67,6798.34,292.98
2025-08-06 21:00:00,6798.34,7095.84,6477.5,6664.17,287.45
2025-08-06 22:00:00,6664.17,7247.5,6273.34,6372.5,297.38
2025-08-06 23:00:00,6372.5,6740.0,5964.17,6261.67,294.09
2025-08-07 00:00:00,6261.67,7154.17,6162.5,6925.67,309.14
2025-08-07 01:00:00,6925.67,7113.34,6448.34,6594.17,550.46
2025-08-07 02:00:00,6594.17,7000.0,3999.99,3999.99,175287.3
2025-08-07 03:00:00,3999.99,4785.84,3999.99,4727.5,583.24
2025-08-07 04:00:00,4727.5,4785.84,4220.0,4249.17,539.2
2025-08-07 05:00:00,4249.17,5334.17,4202.5,5287.5,584.21
2025-08-07 06:00:00,5287.5,5308.31,4710.0,4739.17,22562.1
2025-08-07 07:00:00,4739.17,5853.34,4692.5,5445.0,71137.46
2025-08-07 08:00:00,5445.0,5795.0,4870.12,4870.12,361012.32
2025-08-07 09:00:00,4870.12,7533.34,4838.34,7416.67,722761.46
2025-08-07 10:00:00,7416.67,8250.0,3724.83,5684.17,6892065.31
2025-08-07 11:00:00,5684.17,5783.34,5684.17,5777.5,8.08
2025-08-07 12:00:00,5777.5,6057.5,5765.84,6022.5,32.54
2025-08-07 13:00:00,6022.5,6106.95,5952.5,6028.34,1022.52
2025-08-07 14:00:00,6028.34,6028.34,5835.84,5923.34,16.39
2025-08-07 15:00:00,5923.34,6166.66,5918.49,5981.67,1026.75
2025-08-07 16:00:00,5981.67,6611.67,5981.67,6518.34,96.99
2025-08-07 17:00:00,6518.34,6541.67,6419.17,6477.5,12.09
2025-08-07 18:00:00,6477.5,6495.0,6460.0,6460.0,2.46
2025-08-07 19:00:00,6460.0,6553.34,6401.67,6436.67,11.76
2025-08-07 20:00:00,6436.67,6448.34,6360.84,6413.34,9.62
2025-08-07 21:00:00,6413.34,6425.0,6395.84,6407.5,3.19
2025-08-07 22:00:00,6407.5,6495.0,6401.67,6442.5,6.54
