timestamp,open,high,low,close,volume
2025-07-23 09:15:00,133256.1,135078.2,131324.0,134197.1,503.561
2025-07-23 09:30:00,134197.1,135078.2,131324.0,132003.5,447.446
2025-07-23 09:45:00,132003.5,132621.8,131324.0,131324.0,413.219
2025-07-23 10:00:00,131324.0,132300.5,131294.0,131294.0,420.424
2025-07-23 10:15:00,131294.0,132488.8,131294.0,131294.0,414.008
2025-07-23 10:30:00,131294.0,132612.4,131294.0,131294.0,423.652
2025-07-23 10:45:00,131294.0,132300.5,116110.4,117247.2,243.707
2025-07-23 11:00:00,117247.2,120907.2,117000.0,120702.6,452.321
2025-07-23 11:15:00,120702.6,121500.0,120702.6,120702.6,446.24
2025-07-23 11:30:00,120702.6,121500.0,120702.6,120702.6,459.875
2025-07-23 11:45:00,120702.6,121889.2,120702.6,120702.6,457.778
2025-07-23 12:00:00,120702.6,122063.1,120702.6,120702.6,462.895
2025-07-23 12:15:00,120702.6,121864.0,120702.6,120702.6,462.596
2025-07-23 12:30:00,120702.6,121909.6,120702.6,120702.6,461.948
2025-07-23 12:45:00,120702.6,121864.0,120702.6,120702.6,452.165
2025-07-23 13:00:00,120702.6,121743.0,120702.6,120702.6,452.295
2025-07-23 13:15:00,120702.6,121530.0,120702.6,120702.6,462.256
2025-07-23 13:30:00,120702.6,121776.9,120702.6,120702.6,461.328
2025-07-23 13:45:00,120702.6,121864.0,120702.6,120702.6,446.529
2025-07-23 14:00:00,120702.6,129908.7,120702.6,129908.7,6970.892
2025-07-23 14:15:00,129908.7,139615.3,129908.7,139605.3,29194.113
2025-07-23 14:30:00,139605.3,151225.2,133991.4,133991.4,6709.616
2025-07-23 14:45:00,133991.4,133991.4,116715.4,128202.9,5671.182
2025-07-23 15:00:00,128202.9,139314.2,128202.9,139314.2,437.353
2025-07-23 15:15:00,139314.2,139791.1,135800.6,138590.2,470.872
2025-07-23 15:30:00,138590.2,139500.0,135800.6,137158.6,1616.815
2025-07-23 15:45:00,137158.6,138000.0,137158.6,137158.6,457.168
2025-07-23 16:00:00,137158.6,138568.8,137158.6,137158.6,403.398
2025-07-23 16:15:00,137158.6,138782.7,137158.6,137158.6,402.899
2025-07-23 16:30:00,137158.6,138605.1,137158.6,137158.6,455.451
2025-07-23 16:45:00,137158.6,138218.7,137158.6,137158.6,407.185
2025-07-23 17:00:00,137158.6,138466.9,137158.6,137158.6,410.467
2025-07-23 17:15:00,137158.6,138515.8,137158.6,137158.6,409.906
2025-07-23 17:30:00,137158.6,138218.7,137158.6,137158.6,398.478
2025-07-23 17:45:00,137158.6,138274.5,137158.6,137158.6,392.974
