timestamp,bid_p_0,bid_v_0,ask_p_0,ask_v_0,bid_p_1,bid_v_1,ask_p_1,ask_v_1,bid_p_2,bid_v_2,ask_p_2,ask_v_2,bid_p_3,bid_v_3,ask_p_3,ask_v_3,bid_p_4,bid_v_4,ask_p_4,ask_v_4,bid_p_5,bid_v_5,ask_p_5,ask_v_5,bid_p_6,bid_v_6,ask_p_6,ask_v_6,bid_p_7,bid_v_7,ask_p_7,ask_v_7,bid_p_8,bid_v_8,ask_p_8,ask_v_8,bid_p_9,bid_v_9,ask_p_9,ask_v_9,bid_p_10,bid_v_10,ask_p_10,ask_v_10,bid_p_11,bid_v_11,ask_p_11,ask_v_11,bid_p_12,bid_v_12,ask_p_12,ask_v_12,bid_p_13,bid_v_13,ask_p_13,ask_v_13,bid_p_14,bid_v_14,ask_p_14,ask_v_14,bid_p_15,bid_v_15,ask_p_15,ask_v_15,bid_p_16,bid_v_16,ask_p_16,ask_v_16,bid_p_17,bid_v_17,ask_p_17,ask_v_17,bid_p_18,bid_v_18,ask_p_18,ask_v_18,bid_p_19,bid_v_19,ask_p_19,ask_v_19,bid_p_20,bid_v_20,ask_p_20,ask_v_20,bid_p_21,bid_v_21,ask_p_21,ask_v_21,bid_p_22,bid_v_22,ask_p_22,ask_v_22,bid_p_23,bid_v_23,ask_p_23,ask_v_23,bid_p_24,bid_v_24,ask_p_24,ask_v_24,bid_p_25,bid_v_25,ask_p_25,ask_v_25,bid_p_26,bid_v_26,ask_p_26,ask_v_26,bid_p_27,bid_v_27,ask_p_27,ask_v_27,bid_p_28,bid_v_28,ask_p_28,ask_v_28,bid_p_29,bid_v_29,ask_p_29,ask_v_29,bid_p_30,bid_v_30,ask_p_30,ask_v_30,bid_p_31,bid_v_31,ask_p_31,ask_v_31,bid_p_32,bid_v_32,ask_p_32,ask_v_32,bid_p_33,bid_v_33,ask_p_33,ask_v_33,bid_p_34,bid_v_34,ask_p_34,ask_v_34,bid_p_35,bid_v_35,ask_p_35,ask_v_35,bid_p_36,bid_v_36,ask_p_36,ask_v_36,bid_p_37,bid_v_37,ask_p_37,ask_v_37,bid_p_38,bid_v_38,ask_p_38,ask_v_38,bid_p_39,bid_v_39,ask_p_39,ask_v_39,bid_p_40,bid_v_40,ask_p_40,ask_v_40,bid_p_41,bid_v_41,ask_p_41,ask_v_41,bid_p_42,bid_v_42,ask_p_42,ask_v_42,bid_p_43,bid_v_43,ask_p_43,ask_v_43,bid_p_44,bid_v_44,ask_p_44,ask_v_44,bid_p_45,bid_v_45,ask_p_45,ask_v_45,bid_p_46,bid_v_46,ask_p_46,ask_v_46,bid_p_47,bid_v_47,ask_p_47,ask_v_47,bid_p_48,bid_v_48,ask_p_48,ask_v_48,bid_p_49,bid_v_49,ask_p_49,ask_v_49
2025-10-21T19:06:23.409239,107858.4,0.731757,107858.5,0.768979,107856.8,0.02332,107858.8,0.004634,107856.7,0.022964,107859.8,0.001227,107855.8,0.069223,107861.1,0.018827,107855.7,0.086753,107863.0,0.011138,107855.3,0.028779,107863.1,0.105942,107854.9,0.026711,107863.2,0.169101,107854.4,0.089659,107863.3,0.010441,107853.9,0.108534,107863.6,0.022811,107853.6,0.046354,107864.9,0.004634,107853.5,0.044213,107865.0,0.467881,107853.1,0.041699,107865.1,0.260057,107852.7,0.273841,107865.7,0.097187,107852.6,0.092702,107866.1,0.02335,107852.2,0.123014,107866.3,0.080003,107851.7,0.031349,107866.4,0.001,107851.6,0.161138,107866.6,0.034811,107851.3,0.0007,107867.0,0.093814,107850.6,0.139081,107867.1,0.003,107850.0,0.171728,107867.5,0.143774,107849.1,0.001164,107868.1,0.140095,107848.7,0.222498,107868.7,0.001124,107848.6,0.185386,107868.8,0.067468,107848.4,0.079992,107869.0,0.08454,107848.2,0.000764,107869.3,0.03007,107847.8,0.003,107870.4,0.115872,107847.6,0.15307,107871.1,0.001124,107847.1,0.011138,107873.1,0.071452,107847.0,0.027814,107873.2,0.092684,107846.5,0.092707,107873.3,0.139052,107846.4,0.03,107873.4,0.092684,107845.9,0.092708,107873.5,0.001124,107845.6,0.00015,107873.8,0.004636,107845.5,0.000764,107874.1,0.0678,107845.1,0.001,107875.3,0.020936,107844.6,0.030021,107875.9,0.09114,107844.0,0.027814,107876.0,0.001557,107843.5,0.009059,107877.0,0.001559,107843.4,0.043567,107878.2,0.02,107843.2,0.014705,107878.9,0.06963,107841.9,0.000764,107879.0,0.184124,107841.2,0.000764,107879.5,0.020936,107840.8,0.020936,107879.7,0.000187,107840.5,0.004634,107880.1,7e-05,107840.4,0.03,107881.2,0.001124,107839.6,0.067468,107881.9,0.001124,107838.0,0.113388,107883.2,0.085857,107837.5,0.020936,107883.3,0.090566,107836.8,7e-05,107883.4,0.02,107836.1,0.06861,107884.0,0.079595
2025-10-21T19:06:40.728628,107891.0,1.237055,107891.1,0.251198,107890.9,0.086482,107892.6,0.01,107890.8,0.034633,107893.5,0.004633,107890.5,0.031146,107895.9,0.033641,107890.4,0.000764,107896.0,0.037287,107889.5,0.000591,107897.6,0.141276,107888.8,0.023172,107897.7,0.080014,107887.0,0.068232,107897.8,0.001123,107886.2,0.020936,107899.6,0.092812,107886.1,0.191934,107899.9,0.03,107886.0,0.092673,107900.0,0.030807,107884.4,0.107807,107900.5,0.000287,107884.3,0.071721,107900.6,0.001,107884.2,0.000464,107901.6,0.005,107884.1,0.001,107901.7,7e-05,107883.9,0.000764,107901.9,0.001,107883.6,0.0007,107902.3,0.011138,107882.4,0.13904,107902.8,0.003,107882.1,0.092677,107903.8,0.1113,107881.6,0.000764,107903.9,0.092658,107880.9,0.004632,107904.0,0.003711,107880.8,0.020936,107904.1,0.001781,107880.5,0.079672,107904.4,0.046335,107880.0,7e-05,107905.0,0.153,107878.2,0.067468,107905.5,0.00126,107877.0,0.027807,107906.9,0.001123,107876.3,0.020936,107907.2,0.092655,107876.2,0.140576,107907.3,0.004635,107875.8,0.082747,107907.5,0.06836,107875.7,0.122682,107908.5,0.001123,107873.5,0.153,107909.8,0.021185,107871.2,0.020936,107910.4,0.00015,107870.8,0.000764,107911.1,0.06963,107870.4,0.080768,107911.4,0.009283,107869.8,0.043605,107912.3,0.001123,107869.5,0.03,107912.5,7e-05,107869.2,7e-05,107913.6,0.011138,107868.8,0.069754,107913.8,0.116811,107867.8,0.020936,107913.9,0.001123,107865.4,0.000764,107915.1,0.001556,107864.7,0.06963,107915.2,0.001556,107864.6,0.056072,107915.3,0.067468,107864.5,0.067468,107916.0,6e-05,107863.2,0.05,107916.2,0.090566,107861.5,0.020936,107916.3,0.153,107861.1,0.003,107917.1,0.003,107861.0,0.004635,107919.4,0.001123,107860.6,0.000764,107920.1,0.085244,107859.5,0.06963,107920.8,0.002155,107858.4,2.00007,107921.2,0.00015
2025-10-21T19:06:50.747247,107910.3,0.437542,107910.4,0.713026,107910.2,0.004632,107910.5,0.004632,107908.2,0.001676,107911.3,0.001123,107906.7,0.028671,107912.5,7e-05,107905.4,0.108774,107912.8,0.019804,107904.8,0.04368,107914.2,0.001123,107903.7,0.080003,107914.5,0.185558,107903.2,0.0007,107915.2,0.046326,107902.9,0.001,107916.0,6e-05,107902.4,7.5e-05,107916.5,0.004632,107902.3,0.092659,107917.0,0.080014,107902.1,0.003,107917.4,0.092646,107901.6,0.259228,107917.7,0.001123,107901.5,0.310752,107917.9,0.025172,107900.9,0.1853,107918.7,0.001123,107900.8,0.092661,107919.0,0.226064,107900.6,0.046335,107919.1,0.003,107899.6,0.00015,107919.5,0.092645,107899.5,0.153,107919.8,0.138992,107898.6,0.010057,107919.9,0.06963,107898.1,0.13902,107920.0,0.001827,107897.6,0.011138,107920.4,0.001,107897.4,0.032828,107920.8,0.002155,107897.1,0.03,107921.2,0.00015,107896.4,0.000764,107922.7,0.020936,107896.1,0.000764,107922.8,0.068239,107894.9,0.019237,107923.1,0.001123,107894.5,0.0278,107923.3,7e-05,107894.3,0.01188,107923.8,0.000375,107893.4,0.000764,107924.3,0.06963,107892.6,0.000764,107925.0,0.135545,107892.5,0.0278,107925.7,0.001554,107891.3,0.004632,107926.3,0.020936,107891.2,0.087571,107926.7,0.009306,107891.1,0.113605,107927.3,0.000185,107891.0,0.03,107927.7,0.004633,107890.8,7e-05,107928.1,0.092637,107889.0,0.067468,107928.5,0.001123,107888.8,0.00015,107928.7,0.001556,107888.0,0.069584,107928.8,0.06963,107887.8,0.009255,107929.6,0.020936,107887.2,0.020936,107929.7,0.153,107886.3,0.000764,107930.4,0.001123,107886.1,0.036217,107930.9,0.079731,107884.6,0.06963,107931.0,0.094455,107884.3,0.03,107931.8,0.000192,107882.5,0.020936,107932.0,0.0003,107881.8,0.000764,107933.2,0.020936,107880.5,0.05065,107933.6,0.000923,107880.4,0.067468,107933.8,7e-05
2025-10-21T19:07:00.747839,107894.9,0.282384,107895.0,1.323199,107891.0,0.03,107895.2,0.071075,107890.8,0.085763,107895.3,0.034701,107888.9,0.115373,107896.2,0.019277,107888.8,0.00015,107898.3,0.046334,107888.0,0.000764,107898.8,0.02338,107887.3,0.046342,107900.6,0.067468,107886.5,0.16469,107901.2,0.041706,107886.3,0.000764,107901.5,0.001123,107886.0,0.057504,107901.9,0.033987,107884.3,0.03,107902.9,0.061643,107883.0,0.000764,107903.3,0.03,107880.9,0.076224,107903.7,0.203068,107880.4,0.000764,107904.6,0.001123,107880.0,7e-05,107905.3,0.001555,107877.6,0.185333,107907.3,0.001123,107877.4,0.06842,107908.5,0.253582,107876.0,0.000764,107908.6,0.254938,107875.8,0.36515,107908.7,0.279399,107875.7,0.03,107910.0,0.15,107875.6,0.020936,107910.1,0.15,107873.5,0.153,107910.4,0.050068,107873.3,0.948449,107910.5,0.03,107873.1,0.000764,107910.6,0.020936,107872.9,0.000764,107910.7,0.067468,107871.8,0.020936,107911.3,0.001123,107871.0,0.008978,107912.5,7e-05,107870.4,0.011138,107913.6,0.011138,107869.7,0.063236,107914.2,0.079417,107869.5,0.03,107914.3,0.090566,107869.3,0.027803,107915.4,0.080014,107869.2,0.000834,107916.0,6e-05,107869.1,0.06963,107916.3,0.001,107868.5,0.01188,107917.3,0.06789,107867.8,0.020936,107917.7,0.001123,107866.8,0.000764,107918.6,0.020936,107864.7,0.06963,107918.7,0.067468,107864.6,0.051814,107918.9,0.000407,107864.5,0.067468,107919.0,0.070785,107864.3,0.004635,107919.1,0.003,107864.0,0.003,107919.4,0.06963,107863.8,0.000764,107920.0,0.001827,107863.2,0.05,107920.8,0.002155,107861.5,0.020936,107921.2,0.00015,107860.9,0.007443,107922.7,0.020936,107859.6,0.113768,107922.8,0.068239,107859.5,0.06963,107923.1,0.001123,107858.4,7e-05,107923.3,7e-05,107857.0,0.020936,107923.8,0.000375,107856.8,0.03,107924.3,0.06963
2025-10-21T19:07:10.767452,107883.0,0.195071,107883.1,1.310925,107882.9,0.003707,107884.4,4.7e-05,107880.0,7e-05,107884.5,7.3e-05,107878.8,0.161655,107884.8,0.033878,107878.7,0.09268,107884.9,0.099591,107878.3,0.000764,107886.9,0.130727,107878.2,0.080003,107888.1,0.027432,107877.5,0.03046,107889.4,0.09267,107876.7,0.046345,107889.6,0.080014,107876.5,0.000764,107890.7,0.001,107876.2,0.114111,107891.9,0.046344,107875.8,0.302961,107892.0,0.166578,107875.7,0.03,107892.9,0.001123,107875.2,0.009267,107893.1,0.001123,107874.7,0.001,107893.5,0.004635,107874.0,0.18535,107893.9,0.153,107873.1,0.023175,107895.0,0.030271,107873.0,0.092684,107896.5,0.06963,107872.5,0.000764,107896.6,0.140145,107872.3,0.092685,107897.4,0.092664,107872.2,0.153,107898.3,0.081171,107870.6,0.000764,107898.4,0.012256,107870.3,0.07671,107899.1,0.001556,107870.0,0.139056,107900.2,0.020936,107869.5,0.03,107900.3,0.001557,107869.4,0.003,107900.9,0.06963,107869.2,0.03053,107901.4,0.09566,107867.7,0.027807,107901.5,0.067468,107867.3,0.011133,107901.6,0.001794,107866.1,0.000764,107901.7,7e-05,107866.0,0.000764,107903.5,0.020936,107865.2,0.004633,107903.6,0.179818,107865.1,0.020936,107903.7,0.030068,107864.6,0.027807,107903.8,0.001123,107864.1,0.007,107904.6,0.009398,107863.3,0.079155,107905.3,0.001123,107863.2,0.03,107905.5,0.15,107862.2,0.000764,107905.6,0.15,107862.0,0.009294,107905.7,0.069829,107861.7,0.020936,107905.8,0.153,107861.3,0.067468,107907.2,0.06762,107860.9,0.007443,107907.5,0.001123,107860.6,0.000764,107908.1,0.000407,107860.5,0.06817,107908.7,0.0007,107859.8,0.06963,107908.8,0.020936,107858.4,7e-05,107908.9,0.039505,107857.7,0.01188,107909.1,0.001123,107857.0,0.054511,107910.3,0.000316,107856.8,0.03,107910.4,0.050068,107856.3,0.000204,107910.6,0.06963
2025-10-21T19:07:20.787531,107873.2,0.303409,107873.3,0.798854,107871.8,0.023881,107873.4,0.003708,107871.7,0.080003,107873.8,0.004634,107870.3,0.023746,107875.9,0.018409,107870.2,0.024463,107876.7,0.109134,107869.5,0.101905,107877.5,0.020887,107869.4,0.091331,107878.0,0.018052,107869.2,7e-05,107878.2,0.177649,107868.8,0.092688,107878.3,0.030271,107868.6,0.027453,107878.9,0.024103,107868.5,0.091665,107879.7,0.004633,107868.1,0.009267,107879.8,0.080014,107867.2,0.114863,107880.6,0.001123,107866.4,0.047139,107881.1,0.097977,107866.1,0.000764,107881.6,0.132321,107866.0,0.000764,107882.4,0.046349,107865.7,0.044351,107882.7,0.036746,107865.0,0.20013,107883.0,0.001123,107864.9,0.001,107883.4,0.039209,107864.1,0.187957,107883.5,0.001,107863.6,0.092693,107884.8,0.004846,107863.3,0.18536,107884.9,0.030068,107863.2,0.03,107885.8,0.001123,107862.8,0.046351,107886.1,0.06963,107862.2,0.000764,107886.2,0.092673,107860.9,0.018576,107886.3,0.009292,107860.6,0.000764,107886.9,0.089965,107860.5,0.06817,107887.5,0.139034,107860.4,0.092695,107888.4,0.001123,107858.4,7e-05,107889.1,0.020936,107858.1,0.10844,107889.2,0.001557,107857.9,0.02781,107889.4,0.09267,107857.1,0.139073,107890.5,0.067468,107856.8,0.050936,107890.9,7e-05,107856.3,0.153204,107891.0,0.011133,107855.5,0.008,107891.9,0.06963,107855.3,0.000764,107892.0,0.118004,107855.2,0.000764,107892.9,0.001123,107855.0,0.003,107893.1,0.022059,107854.8,0.032443,107893.9,0.153,107854.7,0.009194,107894.7,0.000187,107854.0,0.038439,107895.0,0.030068,107852.9,0.020936,107895.6,0.06731,107851.6,0.005,107896.4,0.020936,107850.7,0.000764,107896.5,0.06963,107849.9,0.06963,107897.3,0.000196,107848.8,0.004635,107898.3,0.049631,107848.7,0.047504,107898.4,0.001123,107848.0,0.000764,107899.2,0.001123,107847.6,7e-05,107900.2,0.020936
2025-10-21T19:07:30.807687,107889.2,1.361879,107889.3,0.554815,107889.1,0.004633,107890.3,0.124531,107886.9,0.025193,107890.4,0.023172,107886.8,0.023719,107890.9,7e-05,107886.6,0.295715,107893.9,0.001,107885.2,0.123889,107894.1,0.018745,107884.7,0.054005,107894.7,0.079456,107884.5,0.027813,107894.9,0.079733,107883.1,0.185325,107895.0,0.030068,107883.0,0.11228,107895.5,0.001123,107882.9,0.046461,107895.6,0.003909,107882.8,0.172679,107895.8,0.080014,107882.7,0.029932,107896.8,0.001123,107882.5,0.3007,107897.0,0.026152,107882.4,0.15,107897.2,0.097907,107882.3,0.043074,107897.4,0.188668,107882.2,0.01188,107897.5,0.004635,107881.1,0.079074,107897.7,0.09884,107880.8,0.181152,107898.4,0.001123,107879.7,0.031133,107898.8,0.092662,107879.3,0.000764,107899.6,0.04634,107879.0,0.02857,107899.9,0.037513,107878.8,0.001,107900.1,0.004632,107877.6,0.029932,107900.2,0.154735,107875.8,0.004632,107900.7,0.137837,107875.7,0.000764,107900.9,0.07263,107874.5,0.110733,107901.3,0.009018,107874.0,0.092684,107901.6,0.001794,107873.9,0.000764,107901.7,7e-05,107873.8,0.027806,107903.4,0.30644,107873.2,0.02,107903.5,0.239327,107872.9,0.067468,107903.6,0.15,107871.1,0.023176,107903.7,0.030068,107870.9,0.139055,107903.8,0.139013,107870.6,0.000765,107904.8,0.001123,107870.5,0.020936,107905.2,0.092657,107870.4,0.044569,107905.7,0.06963,107870.1,0.009399,107905.8,0.153,107869.5,0.03,107906.1,0.06694,107869.2,7e-05,107906.3,0.001123,107868.9,0.008,107907.0,0.079595,107868.2,0.000764,107907.7,0.001123,107868.1,0.009267,107908.2,0.003,107867.2,0.020936,107908.5,0.072981,107867.0,0.06757,107908.6,0.092654,107865.0,0.003,107908.8,0.020936,107864.9,0.000764,107910.3,0.001557,107863.9,0.020936,107910.4,0.050068,107863.7,0.067648,107910.6,0.06963,107863.2,0.03,107911.7,0.001122
2025-10-21T19:07:40.811105,107887.8,0.341708,107887.9,1.641359,107887.7,0.003707,107888.0,0.010338,107886.0,0.080003,107888.1,0.034633,107884.8,0.091264,107892.0,0.162529,107884.7,0.092674,107892.1,0.092668,107883.3,0.003,107892.2,0.020643,107883.2,0.046343,107892.4,0.064546,107882.7,0.029932,107892.6,0.076183,107882.5,0.000765,107894.2,0.033715,107882.2,0.030424,107894.9,0.104175,107881.2,0.0007,107896.9,0.001122,107881.1,0.320953,107897.5,0.185087,107881.0,0.15,107897.8,0.003,107880.9,0.15,107898.6,0.046344,107880.0,7e-05,107898.7,0.050068,107879.3,0.000764,107898.8,0.139019,107878.9,0.269488,107898.9,0.009371,107878.2,0.000765,107899.5,0.067468,107877.7,0.185336,107899.7,0.011133,107877.6,0.029932,107900.1,0.002244,107877.5,0.001,107901.7,7e-05,107876.9,0.153,107902.0,0.001556,107876.3,0.092682,107903.1,0.30202,107875.7,0.072313,107903.2,0.153,107875.3,0.000765,107903.7,0.06963,107873.9,0.068384,107904.1,0.001122,107871.9,0.139819,107904.5,0.170936,107870.6,0.027806,107904.6,0.15,107870.5,0.020936,107905.2,0.092657,107869.7,0.004633,107906.3,0.067468,107869.6,0.022926,107907.3,0.001556,107869.5,0.03,107907.7,0.001122,107869.2,7e-05,107908.2,0.090566,107868.5,0.009159,107908.3,0.028063,107868.1,0.009267,107910.2,0.06675,107867.6,0.011133,107910.4,0.030068,107867.2,0.020936,107911.7,0.001122,107866.4,0.000765,107912.5,7e-05,107865.3,0.027806,107913.7,0.003,107864.8,0.088347,107914.0,0.020936,107864.7,0.06963,107914.4,0.000923,107864.5,0.000765,107915.0,0.070752,107863.9,0.023936,107916.0,0.09335,107863.2,0.03,107916.6,0.153,107861.5,0.01188,107916.8,0.00182,107861.1,0.000765,107917.1,0.001122,107861.0,0.000765,107917.2,0.00019,107860.9,0.007443,107917.5,0.020936,107860.6,0.020936,107918.3,0.001122,107860.5,0.067468,107918.7,0.067468
2025-10-21T19:07:50.813396,107887.8,0.620329,107887.9,0.62535,107887.7,0.003707,107888.1,0.004633,107886.1,0.222804,107891.1,0.020089,107886.0,0.080003,107892.0,0.223276,107885.4,0.023631,107892.1,0.092668,107885.3,0.022238,107892.4,0.030068,107884.7,0.177343,107892.7,0.019945,107883.8,0.097961,107893.0,0.079726,107883.7,0.029347,107893.1,0.077784,107883.3,0.003,107894.0,0.022273,107883.2,0.046343,107894.2,0.033715,107883.1,0.026746,107895.0,0.004633,107882.5,0.10695,107895.1,0.092666,107881.6,0.116929,107895.4,0.098022,107881.5,0.043792,107895.6,0.023725,107881.2,0.0007,107895.9,0.090208,107880.9,0.04553,107896.9,0.001122,107880.0,7e-05,107897.1,0.092664,107879.9,0.209906,107897.5,0.140401,107879.8,0.16631,107897.6,0.004635,107879.7,0.008,107897.7,0.03425,107879.4,0.173118,107897.8,0.003,107879.3,0.000764,107898.2,0.17318,107879.0,0.185334,107898.5,0.037536,107878.9,0.092679,107898.6,0.046344,107878.2,0.000765,107898.7,0.050068,107877.9,0.001,107898.8,0.137913,107877.6,0.029932,107898.9,0.009371,107877.1,0.139047,107899.7,0.011133,107876.9,0.153,107900.1,0.002244,107876.3,0.092682,107901.4,0.139016,107875.7,0.083741,107901.7,7e-05,107875.3,0.000765,107903.1,0.210562,107873.9,0.068384,107903.2,0.153,107873.7,0.027806,107903.7,0.06963,107872.7,0.139053,107904.1,0.001122,107871.9,0.000765,107904.5,0.15,107870.7,0.004633,107904.6,0.15,107870.6,0.027806,107906.3,0.067468,107870.5,0.032069,107907.3,0.001556,107869.6,0.022926,107907.7,0.004122,107869.5,0.03,107908.2,0.090566,107869.2,7e-05,107908.3,0.028063,107868.5,0.009159,107908.4,0.001556,107867.2,0.020936,107910.2,0.06675,107866.8,0.01188,107910.3,0.000316,107866.6,0.003,107910.4,0.030068,107866.4,0.000765,107911.7,0.001122,107864.8,0.088347,107912.5,7e-05,107864.7,0.06963,107914.0,0.020936
2025-10-21T19:08:00.828461,107873.9,0.279626,107874.0,1.010795,107873.8,0.049336,107876.6,0.020018,107872.6,0.092685,107876.7,0.163417,107871.9,0.046347,107876.8,0.092681,107871.4,0.000765,107877.5,0.02,107871.3,0.024276,107878.0,0.030047,107871.2,0.021833,107878.1,4.7e-05,107871.1,0.080003,107878.4,0.101351,107870.8,0.092686,107878.5,0.079566,107870.6,0.092071,107879.0,0.030068,107869.6,0.193153,107879.4,0.025074,107869.5,0.125683,107880.3,0.113718,107869.2,7e-05,107880.7,0.097945,107869.1,0.028928,107881.1,0.004633,107868.5,0.11909,107881.2,0.184589,107867.7,0.092689,107881.3,0.119426,107867.6,0.04299,107881.6,0.092677,107867.3,0.11386,107881.8,0.001,107867.2,0.0007,107882.3,0.001122,107867.0,0.043192,107882.7,0.009416,107866.4,0.000765,107882.8,0.035984,107866.3,0.003,107883.4,0.149823,107865.9,0.178106,107883.9,0.142562,107865.6,0.001,107884.2,0.03675,107865.1,0.352014,107884.9,0.004635,107865.0,0.029507,107885.4,0.030068,107864.6,0.027808,107886.7,0.192803,107864.5,0.000765,107886.8,0.150168,107864.2,0.030142,107887.1,0.06963,107863.2,0.03,107887.3,0.113815,107863.0,0.027812,107887.9,0.050223,107861.8,0.0091,107888.7,0.001122,107861.0,0.000765,107889.8,0.153,107860.9,0.007443,107890.9,7e-05,107860.4,0.011133,107892.0,0.068857,107859.4,0.150921,107892.4,0.030068,107859.3,0.06768,107893.1,0.022058,107858.4,7e-05,107893.3,0.001122,107857.8,0.139072,107893.6,0.06963,107856.9,0.004633,107895.3,0.067468,107856.8,0.050936,107896.3,0.06703,107856.3,0.153204,107896.7,0.001557,107855.9,0.258582,107896.9,0.001122,107855.6,0.000765,107897.4,0.020936,107853.9,0.000765,107897.5,0.049704,107853.0,0.028526,107898.0,0.06963,107852.9,0.020936,107898.7,0.050068,107851.6,0.005,107899.8,0.001556,107850.2,0.000765,107900.1,0.001122,107849.9,0.070395,107901.1,0.020936
